State,District,Year,Crop,Season,Area (Hectare),Production (Bales),Production (Nuts),Production (Tonnes),Yield (Bales/Hectare),Yield (Nuts/Hectare),Yield (Tonne/Hectare),Avg_Temp,Total_Rainfall,Avg_Humidity,Temp_Stress,Rain_Deviation,Yield_Class
Chhattisgarh,Dhamtari,2015,Dry chillies,Whole Year,227.0,,,102.0,,,0.45,25.333205479452054,1308.88,64.46753424657534,0.3332054794520545,-85.3917948717949,0
Chhattisgarh,Dhamtari,2015,Garlic,Whole Year,2.0,,,6.0,,,3.0,25.333205479452054,1308.88,64.46753424657534,0.3332054794520545,-85.3917948717949,0
Chhattisgarh,Dhamtari,2015,Ginger,Whole Year,3.0,,,5.0,,,1.67,25.333205479452054,1308.88,64.46753424657534,0.3332054794520545,-85.3917948717949,0
Chhattisgarh,Dhamtari,2015,Turmeric,Whole Year,2.0,,,4.0,,,2.0,25.333205479452054,1308.88,64.46753424657534,0.3332054794520545,-85.3917948717949,0
Chhattisgarh,Dhamtari,2016,Dry chillies,Whole Year,223.0,,,147.0,,,0.66,25.925109289617488,1310.96,60.64368852459017,0.9251092896174882,-83.31179487179497,0
Chhattisgarh,Dhamtari,2016,Garlic,Whole Year,1.0,,,3.0,,,3.0,25.925109289617488,1310.96,60.64368852459017,0.9251092896174882,-83.31179487179497,0
Chhattisgarh,Dhamtari,2016,Ginger,Whole Year,1.0,,,1.0,,,1.0,25.925109289617488,1310.96,60.64368852459017,0.9251092896174882,-83.31179487179497,0
Chhattisgarh,Dhamtari,2016,Turmeric,Whole Year,2.0,,,3.0,,,1.5,25.925109289617488,1310.96,60.64368852459017,0.9251092896174882,-83.31179487179497,0
Chhattisgarh,Dhamtari,2017,Dry chillies,Whole Year,146.0,,,75.0,,,0.51,25.688191780821917,1282.58,60.94158904109589,0.6881917808219171,-111.69179487179508,0
Chhattisgarh,Dhamtari,2018,Dry chillies,Whole Year,84.0,,,62.0,,,0.74,25.333917808219176,1228.23,60.45528767123288,0.3339178082191765,-166.041794871795,0
Chhattisgarh,Dhamtari,2018,Turmeric,Whole Year,1.0,,,3.0,,,3.0,25.333917808219176,1228.23,60.45528767123288,0.3339178082191765,-166.041794871795,0
Chhattisgarh,Dhamtari,2019,Dry chillies,Whole Year,60.0,,,40.0,,,0.67,25.59802739726027,1662.84,62.950082191780815,0.598027397260271,268.5682051282049,0
Chhattisgarh,Dhamtari,2019,Ginger,Whole Year,1.0,,,2.0,,,2.0,25.59802739726027,1662.84,62.950082191780815,0.598027397260271,268.5682051282049,0
Chhattisgarh,Dhamtari,2019,Turmeric,Whole Year,1.0,,,2.0,,,2.0,25.59802739726027,1662.84,62.950082191780815,0.598027397260271,268.5682051282049,0
Chhattisgarh,Dhamtari,2020,Dry chillies,Whole Year,58.0,,,37.0,,,0.64,24.427841530054646,1564.78,71.32666666666667,0.5721584699453537,170.50820512820496,0
Chhattisgarh,Dhamtari,2020,Ginger,Whole Year,4.0,,,6.0,,,1.5,24.427841530054646,1564.78,71.32666666666667,0.5721584699453537,170.50820512820496,0
Chhattisgarh,Dhamtari,2020,Turmeric,Whole Year,1.0,,,2.0,,,2.0,24.427841530054646,1564.78,71.32666666666667,0.5721584699453537,170.50820512820496,0
Chhattisgarh,Dhamtari,2021,Dry chillies,Whole Year,121.0,,,87.0,,,0.72,25.127068493150688,1335.29,65.19169863013698,0.1270684931506878,-58.981794871795046,0
Chhattisgarh,Dhamtari,2021,Ginger,Whole Year,4.0,,,8.0,,,2.0,25.127068493150688,1335.29,65.19169863013698,0.1270684931506878,-58.981794871795046,0
Chhattisgarh,Dhamtari,2021,Turmeric,Whole Year,6.0,,,13.0,,,2.17,25.127068493150688,1335.29,65.19169863013698,0.1270684931506878,-58.981794871795046,0
Chhattisgarh,Dhamtari,2022,Dry chillies,Whole Year,121.0,,,98.0,,,0.81,25.10652054794521,1416.4700000000005,65.24271232876711,0.10652054794520893,22.198205128205473,0
Chhattisgarh,Dhamtari,2022,Ginger,Whole Year,4.0,,,6.0,,,1.5,25.10652054794521,1416.4700000000005,65.24271232876711,0.10652054794520893,22.198205128205473,0
Chhattisgarh,Dhamtari,2022,Turmeric,Whole Year,6.0,,,13.0,,,2.17,25.10652054794521,1416.4700000000005,65.24271232876711,0.10652054794520893,22.198205128205473,0
Chhattisgarh,Durg,2015,Dry chillies,Whole Year,23.0,,,12.0,,,0.52,25.98216438356164,1146.15,62.13709589041096,0.9821643835616385,-256.7065714285711,0
Chhattisgarh,Durg,2015,Ginger,Whole Year,2.0,,,3.0,,,1.5,25.98216438356164,1146.15,62.13709589041096,0.9821643835616385,-256.7065714285711,0
Chhattisgarh,Durg,2016,Dry chillies,Whole Year,38.0,,,35.0,,,0.92,26.51631147540984,1287.9399999999998,58.74475409836066,1.5163114754098395,-114.91657142857139,0
Chhattisgarh,Durg,2016,Ginger,Whole Year,6.0,,,6.0,,,1.0,26.51631147540984,1287.9399999999998,58.74475409836066,1.5163114754098395,-114.91657142857139,0
Chhattisgarh,Durg,2017,Dry chillies,Whole Year,1.0,,,1.0,,,1.0,26.239178082191778,1120.79,59.3001095890411,1.2391780821917777,-282.06657142857125,0
Chhattisgarh,Durg,2018,Dry chillies,Whole Year,20.0,,,14.0,,,0.7,25.898520547945207,1134.1,58.81005479452055,0.898520547945207,-268.7565714285713,0
Chhattisgarh,Durg,2018,Ginger,Whole Year,4.0,,,,,,0.0,25.898520547945207,1134.1,58.81005479452055,0.898520547945207,-268.7565714285713,0
Chhattisgarh,Durg,2019,Dry chillies,Whole Year,11.0,,,5.0,,,0.45,26.115068493150684,1529.5400000000002,61.235589041095885,1.1150684931506838,126.68342857142898,0
Chhattisgarh,Durg,2019,Ginger,Whole Year,11.0,,,20.0,,,1.82,26.115068493150684,1529.5400000000002,61.235589041095885,1.1150684931506838,126.68342857142898,0
Chhattisgarh,Durg,2019,Turmeric,Whole Year,3.0,,,3.0,,,1.0,26.115068493150684,1529.5400000000002,61.235589041095885,1.1150684931506838,126.68342857142898,0
Chhattisgarh,Durg,2020,Dry chillies,Whole Year,35.0,,,25.0,,,0.71,24.80010928961748,1715.06,70.55688524590164,0.19989071038251893,312.20342857142873,0
Chhattisgarh,Durg,2020,Ginger,Whole Year,45.0,,,68.0,,,1.51,24.80010928961748,1715.06,70.55688524590164,0.19989071038251893,312.20342857142873,0
Chhattisgarh,Durg,2020,Turmeric,Whole Year,35.0,,,35.0,,,1.0,24.80010928961748,1715.06,70.55688524590164,0.19989071038251893,312.20342857142873,0
Chhattisgarh,Durg,2021,Dry chillies,Whole Year,141.0,,,105.0,,,0.74,25.51945205479452,1574.83,64.4112602739726,0.5194520547945203,171.9734285714287,0
Chhattisgarh,Durg,2021,Ginger,Whole Year,36.0,,,60.0,,,1.67,25.51945205479452,1574.83,64.4112602739726,0.5194520547945203,171.9734285714287,0
Chhattisgarh,Durg,2021,Turmeric,Whole Year,34.0,,,34.0,,,1.0,25.51945205479452,1574.83,64.4112602739726,0.5194520547945203,171.9734285714287,0
Chhattisgarh,Durg,2022,Dry chillies,Whole Year,26.0,,,24.0,,,0.92,25.49383561643836,1473.54,65.01986301369863,0.4938356164383606,70.68342857142875,0
Chhattisgarh,Durg,2022,Ginger,Whole Year,3.0,,,4.0,,,1.33,25.49383561643836,1473.54,65.01986301369863,0.4938356164383606,70.68342857142875,0
Chhattisgarh,Durg,2022,Turmeric,Whole Year,29.0,,,32.0,,,1.1,25.49383561643836,1473.54,65.01986301369863,0.4938356164383606,70.68342857142875,0
Chhattisgarh,Gariyaband,2015,Dry chillies,Whole Year,83.0,,,41.0,,,0.49,25.410575342465755,1277.3,64.45334246575342,0.410575342465755,-147.35600000000022,0
Chhattisgarh,Gariyaband,2015,Garlic,Whole Year,3.0,,,8.0,,,2.67,25.410575342465755,1277.3,64.45334246575342,0.410575342465755,-147.35600000000022,0
Chhattisgarh,Gariyaband,2015,Turmeric,Whole Year,9.0,,,17.0,,,1.89,25.410575342465755,1277.3,64.45334246575342,0.410575342465755,-147.35600000000022,0
Chhattisgarh,Gariyaband,2016,Dry chillies,Whole Year,130.0,,,118.0,,,0.91,25.886475409836063,1341.36,61.30275956284154,0.8864754098360628,-83.29600000000028,0
Chhattisgarh,Gariyaband,2016,Garlic,Whole Year,9.0,,,25.0,,,2.78,25.886475409836063,1341.36,61.30275956284154,0.8864754098360628,-83.29600000000028,0
Chhattisgarh,Gariyaband,2017,Dry chillies,Whole Year,59.0,,,15.0,,,0.25,25.74909589041096,1272.2600000000002,61.142191780821925,0.7490958904109597,-152.39599999999996,0
Chhattisgarh,Gariyaband,2017,Garlic,Whole Year,1.0,,,3.0,,,3.0,25.74909589041096,1272.2600000000002,61.142191780821925,0.7490958904109597,-152.39599999999996,0
Chhattisgarh,Gariyaband,2018,Dry chillies,Whole Year,62.0,,,41.0,,,0.66,25.399205479452053,1231.18,60.56860273972603,0.3992054794520534,-193.4760000000001,0
Chhattisgarh,Gariyaband,2018,Garlic,Whole Year,1.0,,,3.0,,,3.0,25.399205479452053,1231.18,60.56860273972603,0.3992054794520534,-193.4760000000001,0
Chhattisgarh,Gariyaband,2018,Ginger,Whole Year,5.0,,,,,,0.0,25.399205479452053,1231.18,60.56860273972603,0.3992054794520534,-193.4760000000001,0
Chhattisgarh,Gariyaband,2019,Dry chillies,Whole Year,31.0,,,30.0,,,0.97,25.61646575342466,1659.65,63.43279452054794,0.6164657534246594,234.99399999999991,0
Chhattisgarh,Gariyaband,2019,Garlic,Whole Year,5.0,,,15.0,,,3.0,25.61646575342466,1659.65,63.43279452054794,0.6164657534246594,234.99399999999991,0
Chhattisgarh,Gariyaband,2019,Ginger,Whole Year,3.0,,,5.0,,,1.67,25.61646575342466,1659.65,63.43279452054794,0.6164657534246594,234.99399999999991,0
Chhattisgarh,Gariyaband,2019,Turmeric,Whole Year,1.0,,,3.0,,,3.0,25.61646575342466,1659.65,63.43279452054794,0.6164657534246594,234.99399999999991,0
Chhattisgarh,Gariyaband,2020,Dry chillies,Whole Year,9.0,,,29.0,,,3.22,24.434836065573773,1610.91,71.64475409836065,0.5651639344262271,186.2539999999999,1
Chhattisgarh,Gariyaband,2020,Garlic,Whole Year,1.0,,,4.0,,,4.0,24.434836065573773,1610.91,71.64475409836065,0.5651639344262271,186.2539999999999,0
Chhattisgarh,Gariyaband,2020,Ginger,Whole Year,2.0,,,4.0,,,2.0,24.434836065573773,1610.91,71.64475409836065,0.5651639344262271,186.2539999999999,0
Chhattisgarh,Gariyaband,2020,Turmeric,Whole Year,3.0,,,8.0,,,2.67,24.434836065573773,1610.91,71.64475409836065,0.5651639344262271,186.2539999999999,0
Chhattisgarh,Gariyaband,2021,Dry chillies,Whole Year,18.0,,,29.0,,,1.61,25.145671232876712,1426.15,65.63893150684932,0.1456712328767118,1.4939999999999145,0
Chhattisgarh,Gariyaband,2021,Ginger,Whole Year,1.0,,,2.0,,,2.0,25.145671232876712,1426.15,65.63893150684932,0.1456712328767118,1.4939999999999145,0
Chhattisgarh,Gariyaband,2021,Turmeric,Whole Year,4.0,,,10.0,,,2.5,25.145671232876712,1426.15,65.63893150684932,0.1456712328767118,1.4939999999999145,0
Chhattisgarh,Gariyaband,2022,Dry chillies,Whole Year,27.0,,,18.0,,,0.67,25.084849315068496,1447.0500000000002,65.63983561643836,0.08484931506849591,22.394000000000005,0
Chhattisgarh,Gariyaband,2022,Ginger,Whole Year,1.0,,,2.0,,,2.0,25.084849315068496,1447.0500000000002,65.63983561643836,0.08484931506849591,22.394000000000005,0
Chhattisgarh,Gariyaband,2022,Turmeric,Whole Year,9.0,,,18.0,,,2.0,25.084849315068496,1447.0500000000002,65.63983561643836,0.08484931506849591,22.394000000000005,0
Chhattisgarh,Gaurella-pendra-marwahi,2019,Dry chillies,Whole Year,25.0,,,15.0,,,0.6,24.08457534246575,1357.57,59.52060273972603,0.9154246575342491,-40.48000000000002,0
Chhattisgarh,Gaurella-pendra-marwahi,2019,Garlic,Whole Year,9.0,,,37.0,,,4.11,24.08457534246575,1357.57,59.52060273972603,0.9154246575342491,-40.48000000000002,0
Chhattisgarh,Gaurella-pendra-marwahi,2019,Ginger,Whole Year,3.0,,,9.0,,,3.0,24.08457534246575,1357.57,59.52060273972603,0.9154246575342491,-40.48000000000002,0
Chhattisgarh,Gaurella-pendra-marwahi,2020,Dry chillies,Whole Year,14.0,,,6.0,,,0.43,22.898661202185792,1535.91,67.85450819672131,2.1013387978142077,137.86000000000013,0
Chhattisgarh,Gaurella-pendra-marwahi,2020,Garlic,Whole Year,2.0,,,10.0,,,5.0,22.898661202185792,1535.91,67.85450819672131,2.1013387978142077,137.86000000000013,0
Chhattisgarh,Gaurella-pendra-marwahi,2020,Ginger,Whole Year,2.0,,,3.0,,,1.5,22.898661202185792,1535.91,67.85450819672131,2.1013387978142077,137.86000000000013,0
Chhattisgarh,Gaurella-pendra-marwahi,2020,Turmeric,Whole Year,1.0,,,1.0,,,1.0,22.898661202185792,1535.91,67.85450819672131,2.1013387978142077,137.86000000000013,0
Chhattisgarh,Gaurella-pendra-marwahi,2021,Dry chillies,Whole Year,19.0,,,10.0,,,0.53,23.6833698630137,1303.09,60.5852602739726,1.3166301369863014,-94.96000000000004,0
Chhattisgarh,Gaurella-pendra-marwahi,2021,Garlic,Whole Year,1.0,,,4.0,,,4.0,23.6833698630137,1303.09,60.5852602739726,1.3166301369863014,-94.96000000000004,0
Chhattisgarh,Gaurella-pendra-marwahi,2021,Ginger,Whole Year,6.0,,,11.0,,,1.83,23.6833698630137,1303.09,60.5852602739726,1.3166301369863014,-94.96000000000004,0
Chhattisgarh,Gaurella-pendra-marwahi,2022,Dry chillies,Whole Year,15.0,,,8.0,,,0.53,23.839726027397266,1360.56,60.86671232876712,1.1602739726027345,-37.49000000000001,0
Chhattisgarh,Gaurella-pendra-marwahi,2022,Garlic,Whole Year,1.0,,,4.0,,,4.0,23.839726027397266,1360.56,60.86671232876712,1.1602739726027345,-37.49000000000001,0
Chhattisgarh,Gaurella-pendra-marwahi,2022,Ginger,Whole Year,4.0,,,5.0,,,1.25,23.839726027397266,1360.56,60.86671232876712,1.1602739726027345,-37.49000000000001,0
Chhattisgarh,Janjgir-champa,2015,Dry chillies,Whole Year,247.0,,,119.0,,,0.48,25.996986301369866,1095.22,61.38290410958905,0.9969863013698657,-227.96000000000004,0
Chhattisgarh,Janjgir-champa,2015,Garlic,Whole Year,18.0,,,63.0,,,3.5,25.996986301369866,1095.22,61.38290410958905,0.9969863013698657,-227.96000000000004,0
Chhattisgarh,Janjgir-champa,2015,Ginger,Whole Year,6.0,,,6.0,,,1.0,25.996986301369866,1095.22,61.38290410958905,0.9969863013698657,-227.96000000000004,0
Chhattisgarh,Janjgir-champa,2015,Turmeric,Whole Year,4.0,,,4.0,,,1.0,25.996986301369866,1095.22,61.38290410958905,0.9969863013698657,-227.96000000000004,0
Chhattisgarh,Janjgir-champa,2016,Dry chillies,Whole Year,256.0,,,181.0,,,0.71,26.42625683060109,1241.72,58.811174863387976,1.4262568306010905,-81.46000000000004,0
Chhattisgarh,Janjgir-champa,2016,Garlic,Whole Year,16.0,,,56.0,,,3.5,26.42625683060109,1241.72,58.811174863387976,1.4262568306010905,-81.46000000000004,0
Chhattisgarh,Janjgir-champa,2016,Ginger,Whole Year,4.0,,,6.0,,,1.5,26.42625683060109,1241.72,58.811174863387976,1.4262568306010905,-81.46000000000004,0
Chhattisgarh,Janjgir-champa,2016,Turmeric,Whole Year,10.0,,,10.0,,,1.0,26.42625683060109,1241.72,58.811174863387976,1.4262568306010905,-81.46000000000004,0
Chhattisgarh,Janjgir-champa,2017,Dry chillies,Whole Year,163.0,,,17.0,,,0.1,26.426027397260277,1148.1,58.62575342465754,1.4260273972602775,-175.08000000000015,0
Chhattisgarh,Janjgir-champa,2017,Garlic,Whole Year,26.0,,,91.0,,,3.5,26.426027397260277,1148.1,58.62575342465754,1.4260273972602775,-175.08000000000015,0
Chhattisgarh,Janjgir-champa,2017,Ginger,Whole Year,4.0,,,6.0,,,1.5,26.426027397260277,1148.1,58.62575342465754,1.4260273972602775,-175.08000000000015,0
Chhattisgarh,Janjgir-champa,2017,Turmeric,Whole Year,5.0,,,5.0,,,1.0,26.426027397260277,1148.1,58.62575342465754,1.4260273972602775,-175.08000000000015,0
Chhattisgarh,Janjgir-champa,2018,Dry chillies,Whole Year,340.0,,,250.0,,,0.74,26.211890410958905,1068.09,56.61189041095891,1.2118904109589046,-255.09000000000015,0
Chhattisgarh,Janjgir-champa,2018,Garlic,Whole Year,25.0,,,88.0,,,3.52,26.211890410958905,1068.09,56.61189041095891,1.2118904109589046,-255.09000000000015,0
Chhattisgarh,Janjgir-champa,2018,Ginger,Whole Year,5.0,,,5.0,,,1.0,26.211890410958905,1068.09,56.61189041095891,1.2118904109589046,-255.09000000000015,0
Chhattisgarh,Janjgir-champa,2018,Turmeric,Whole Year,6.0,,,6.0,,,1.0,26.211890410958905,1068.09,56.61189041095891,1.2118904109589046,-255.09000000000015,0
Chhattisgarh,Janjgir-champa,2019,Dry chillies,Whole Year,152.0,,,115.0,,,0.76,26.25408219178082,1507.14,59.70191780821919,1.254082191780821,183.96000000000004,0
Chhattisgarh,Janjgir-champa,2019,Garlic,Whole Year,4.0,,,14.0,,,3.5,26.25408219178082,1507.14,59.70191780821919,1.254082191780821,183.96000000000004,0
Chhattisgarh,Janjgir-champa,2019,Ginger,Whole Year,2.0,,,2.0,,,1.0,26.25408219178082,1507.14,59.70191780821919,1.254082191780821,183.96000000000004,0
Chhattisgarh,Janjgir-champa,2019,Turmeric,Whole Year,7.0,,,7.0,,,1.0,26.25408219178082,1507.14,59.70191780821919,1.254082191780821,183.96000000000004,0
Chhattisgarh,Janjgir-champa,2020,Dry chillies,Whole Year,104.0,,,66.0,,,0.63,24.508743169398908,1694.7,71.09931693989071,0.4912568306010918,371.52,0
Chhattisgarh,Janjgir-champa,2020,Garlic,Whole Year,4.0,,,14.0,,,3.5,24.508743169398908,1694.7,71.09931693989071,0.4912568306010918,371.52,0
Chhattisgarh,Janjgir-champa,2020,Ginger,Whole Year,2.0,,,4.0,,,2.0,24.508743169398908,1694.7,71.09931693989071,0.4912568306010918,371.52,0
Chhattisgarh,Janjgir-champa,2020,Turmeric,Whole Year,5.0,,,5.0,,,1.0,24.508743169398908,1694.7,71.09931693989071,0.4912568306010918,371.52,0
Chhattisgarh,Janjgir-champa,2021,Dry chillies,Whole Year,80.0,,,49.0,,,0.61,25.43904109589041,1445.52,64.2721095890411,0.43904109589040985,122.33999999999992,0
Chhattisgarh,Janjgir-champa,2021,Garlic,Whole Year,4.0,,,15.0,,,3.75,25.43904109589041,1445.52,64.2721095890411,0.43904109589040985,122.33999999999992,0
Chhattisgarh,Janjgir-champa,2021,Ginger,Whole Year,1.0,,,2.0,,,2.0,25.43904109589041,1445.52,64.2721095890411,0.43904109589040985,122.33999999999992,0
Chhattisgarh,Janjgir-champa,2021,Turmeric,Whole Year,6.0,,,5.0,,,0.83,25.43904109589041,1445.52,64.2721095890411,0.43904109589040985,122.33999999999992,0
Chhattisgarh,Janjgir-champa,2022,Dry chillies,Whole Year,5.0,,,4.0,,,0.8,25.535205479452056,1446.72,63.57169863013698,0.5352054794520562,123.53999999999996,0
Chhattisgarh,Jashpur,2015,Dry chillies,Whole Year,351.0,,,150.0,,,0.43,23.219068493150687,1588.81,63.03230136986301,1.7809315068493135,207.41750000000002,0
Chhattisgarh,Jashpur,2015,Garlic,Whole Year,180.0,,,520.0,,,2.89,23.219068493150687,1588.81,63.03230136986301,1.7809315068493135,207.41750000000002,0
Chhattisgarh,Jashpur,2015,Ginger,Whole Year,26.0,,,34.0,,,1.31,23.219068493150687,1588.81,63.03230136986301,1.7809315068493135,207.41750000000002,0
Chhattisgarh,Jashpur,2015,Turmeric,Whole Year,80.0,,,65.0,,,0.81,23.219068493150687,1588.81,63.03230136986301,1.7809315068493135,207.41750000000002,0
Chhattisgarh,Jashpur,2016,Dry chillies,Whole Year,412.0,,,254.0,,,0.62,23.583032786885244,1375.3300000000002,61.09396174863388,1.4169672131147557,-6.062499999999773,0
Chhattisgarh,Jashpur,2016,Garlic,Whole Year,193.0,,,530.0,,,2.75,23.583032786885244,1375.3300000000002,61.09396174863388,1.4169672131147557,-6.062499999999773,0
Chhattisgarh,Jashpur,2016,Ginger,Whole Year,28.0,,,34.0,,,1.21,23.583032786885244,1375.3300000000002,61.09396174863388,1.4169672131147557,-6.062499999999773,0
Chhattisgarh,Jashpur,2016,Turmeric,Whole Year,80.0,,,57.0,,,0.71,23.583032786885244,1375.3300000000002,61.09396174863388,1.4169672131147557,-6.062499999999773,0
Chhattisgarh,Jashpur,2017,Dry chillies,Whole Year,420.0,,,363.0,,,0.86,23.67090410958905,1436.5100000000002,60.772301369863015,1.3290958904109509,55.11750000000029,0
Chhattisgarh,Jashpur,2017,Garlic,Whole Year,169.0,,,481.0,,,2.85,23.67090410958905,1436.5100000000002,60.772301369863015,1.3290958904109509,55.11750000000029,0
Chhattisgarh,Jashpur,2017,Ginger,Whole Year,21.0,,,24.0,,,1.14,23.67090410958905,1436.5100000000002,60.772301369863015,1.3290958904109509,55.11750000000029,0
Chhattisgarh,Jashpur,2017,Turmeric,Whole Year,89.0,,,91.0,,,1.02,23.67090410958905,1436.5100000000002,60.772301369863015,1.3290958904109509,55.11750000000029,0
Chhattisgarh,Jashpur,2018,Dry chillies,Whole Year,419.0,,,259.0,,,0.62,23.277424657534247,1172.8300000000002,59.40654794520548,1.7225753424657526,-208.56249999999977,0
Chhattisgarh,Jashpur,2018,Garlic,Whole Year,177.0,,,504.0,,,2.85,23.277424657534247,1172.8300000000002,59.40654794520548,1.7225753424657526,-208.56249999999977,0
Chhattisgarh,Jashpur,2018,Ginger,Whole Year,24.0,,,26.0,,,1.08,23.277424657534247,1172.8300000000002,59.40654794520548,1.7225753424657526,-208.56249999999977,0
Chhattisgarh,Jashpur,2018,Turmeric,Whole Year,91.0,,,64.0,,,0.7,23.277424657534247,1172.8300000000002,59.40654794520548,1.7225753424657526,-208.56249999999977,0
Chhattisgarh,Jashpur,2019,Dry chillies,Whole Year,467.0,,,249.0,,,0.53,23.41049315068493,1284.51,62.01071232876712,1.5895068493150717,-96.88249999999994,0
Chhattisgarh,Jashpur,2019,Garlic,Whole Year,185.0,,,535.0,,,2.89,23.41049315068493,1284.51,62.01071232876712,1.5895068493150717,-96.88249999999994,0
Chhattisgarh,Jashpur,2019,Ginger,Whole Year,20.0,,,24.0,,,1.2,23.41049315068493,1284.51,62.01071232876712,1.5895068493150717,-96.88249999999994,0
Chhattisgarh,Jashpur,2019,Turmeric,Whole Year,92.0,,,43.0,,,0.47,23.41049315068493,1284.51,62.01071232876712,1.5895068493150717,-96.88249999999994,0
Chhattisgarh,Jashpur,2020,Dry chillies,Whole Year,555.0,,,270.0,,,0.49,22.05120218579235,1720.7299999999998,71.39051912568306,2.9487978142076514,339.33749999999986,0
Chhattisgarh,Jashpur,2020,Garlic,Whole Year,180.0,,,502.0,,,2.79,22.05120218579235,1720.7299999999998,71.39051912568306,2.9487978142076514,339.33749999999986,0
Chhattisgarh,Jashpur,2020,Ginger,Whole Year,22.0,,,27.0,,,1.23,22.05120218579235,1720.7299999999998,71.39051912568306,2.9487978142076514,339.33749999999986,0
Chhattisgarh,Jashpur,2020,Turmeric,Whole Year,90.0,,,70.0,,,0.78,22.05120218579235,1720.7299999999998,71.39051912568306,2.9487978142076514,339.33749999999986,0
Chhattisgarh,Jashpur,2021,Dry chillies,Whole Year,573.0,,,345.0,,,0.6,22.79156164383562,1303.7599999999998,66.26739726027397,2.208438356164379,-77.63250000000016,0
Chhattisgarh,Jashpur,2021,Garlic,Whole Year,189.0,,,528.0,,,2.79,22.79156164383562,1303.7599999999998,66.26739726027397,2.208438356164379,-77.63250000000016,0
Chhattisgarh,Jashpur,2021,Ginger,Whole Year,25.0,,,30.0,,,1.2,22.79156164383562,1303.7599999999998,66.26739726027397,2.208438356164379,-77.63250000000016,0
Chhattisgarh,Jashpur,2021,Turmeric,Whole Year,89.0,,,68.0,,,0.76,22.79156164383562,1303.7599999999998,66.26739726027397,2.208438356164379,-77.63250000000016,0
Chhattisgarh,Jashpur,2022,Dry chillies,Whole Year,561.0,,,380.0,,,0.68,23.13791780821918,1168.66,62.52630136986302,1.8620821917808215,-212.73249999999985,0
Chhattisgarh,Jashpur,2022,Garlic,Whole Year,188.0,,,525.0,,,2.79,23.13791780821918,1168.66,62.52630136986302,1.8620821917808215,-212.73249999999985,0
Chhattisgarh,Jashpur,2022,Ginger,Whole Year,29.0,,,36.0,,,1.24,23.13791780821918,1168.66,62.52630136986302,1.8620821917808215,-212.73249999999985,0
Chhattisgarh,Jashpur,2022,Turmeric,Whole Year,63.0,,,103.0,,,1.63,23.13791780821918,1168.66,62.52630136986302,1.8620821917808215,-212.73249999999985,0
Chhattisgarh,Kabirdham,2015,Dry chillies,Whole Year,197.0,,,83.0,,,0.42,25.7987397260274,1060.04,57.036986301369865,0.7987397260273994,-252.1951999999999,0
Chhattisgarh,Kabirdham,2016,Dry chillies,Whole Year,50.0,,,38.0,,,0.76,26.179125683060107,1181.14,54.7038524590164,1.1791256830601071,-131.09519999999975,0
Chhattisgarh,Kabirdham,2017,Dry chillies,Whole Year,63.0,,,105.0,,,1.67,26.3854794520548,1049.63,53.113205479452056,1.385479452054799,-262.60519999999974,0
Chhattisgarh,Kabirdham,2018,Dry chillies,Whole Year,32.0,,,24.0,,,0.75,26.070904109589044,1031.29,51.90852054794521,1.0709041095890441,-280.9451999999999,0
Chhattisgarh,Kabirdham,2019,Dry chillies,Whole Year,34.0,,,20.0,,,0.59,25.691561643835616,1426.54,58.11821917808219,0.691561643835616,114.30480000000011,0
Chhattisgarh,Kabirdham,2020,Dry chillies,Whole Year,41.0,,,21.0,,,0.51,24.41702185792349,1779.16,66.84505464480874,0.5829781420765094,466.92480000000023,0
Chhattisgarh,Kabirdham,2020,Ginger,Whole Year,7.0,,,11.0,,,1.57,24.41702185792349,1779.16,66.84505464480874,0.5829781420765094,466.92480000000023,0
Chhattisgarh,Kabirdham,2021,Dry chillies,Whole Year,96.0,,,65.0,,,0.68,25.24109589041096,1370.0,59.84326027397261,0.24109589041096058,57.76480000000015,0
Chhattisgarh,Kabirdham,2022,Dry chillies,Whole Year,9.0,,,6.0,,,0.67,25.35608219178082,1444.44,60.32260273972603,0.35608219178082123,132.2048000000002,0
Chhattisgarh,Kanker,2015,Dry chillies,Whole Year,203.0,,,58.0,,,0.29,25.43764383561644,1291.76,64.2597808219178,0.4376438356164414,-122.50928571428562,0
Chhattisgarh,Kanker,2015,Garlic,Whole Year,18.0,,,53.0,,,2.94,25.43764383561644,1291.76,64.2597808219178,0.4376438356164414,-122.50928571428562,0
Chhattisgarh,Kanker,2015,Ginger,Whole Year,33.0,,,29.0,,,0.88,25.43764383561644,1291.76,64.2597808219178,0.4376438356164414,-122.50928571428562,0
Chhattisgarh,Kanker,2015,Turmeric,Whole Year,29.0,,,19.0,,,0.66,25.43764383561644,1291.76,64.2597808219178,0.4376438356164414,-122.50928571428562,0
Chhattisgarh,Kanker,2016,Dry chillies,Whole Year,189.0,,,104.0,,,0.55,25.990628415300545,1393.07,60.77098360655738,0.9906284153005451,-21.19928571428568,0
Chhattisgarh,Kanker,2016,Garlic,Whole Year,11.0,,,30.0,,,2.73,25.990628415300545,1393.07,60.77098360655738,0.9906284153005451,-21.19928571428568,0
Chhattisgarh,Kanker,2016,Ginger,Whole Year,23.0,,,27.0,,,1.17,25.990628415300545,1393.07,60.77098360655738,0.9906284153005451,-21.19928571428568,0
